category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
Component	GO.0005730	123	236	4932	YAL025C,YAL059W,YBL024W,YBL026W,YBR057C,YBR142W,YBR154C,YBR247C,YCL054W,YCL059C,YCR035C,YCR072C,YDL014W,YDL031W,YDL051W,YDL084W,YDL148C,YDL153C,YDL160C,YDL208W,YDL213C,YDR060W,YDR083W,YDR087C,YDR101C,YDR194C,YDR299W,YDR324C,YDR432W,YDR496C,YER002W,YER006W,YER082C,YER127W,YER133W,YER164W,YFL002C,YFR001W,YFR028C,YGL070C,YGL111W,YGL171W,YGR030C,YGR095C,YGR103W,YGR128C,YGR158C,YGR159C,YGR245C,YGR251W,YHL034C,YHR052W,YHR069C,YHR088W,YHR089C,YHR196W,YIL079C,YIL091C,YJL033W,YJL050W,YJL076W,YJR063W,YKL009W,YKL021C,YKL082C,YKL113C,YKL172W,YKR081C,YKR092C,YLL008W,YLL011W,YLL034C,YLR009W,YLR153C,YLR175W,YLR186W,YLR197W,YLR222C,YML093W,YMR049C,YMR093W,YMR128W,YMR131C,YMR229C,YMR269W,YMR290C,YNL002C,YNL075W,YNL110C,YNL112W,YNL132W,YNL147W,YNL175C,YNL186W,YNL248C,YNR038W,YNR053C,YOL010W,YOL041C,YOL077C,YOL115W,YOR004W,YOR046C,YOR056C,YOR078W,YOR145C,YOR204W,YOR224C,YOR272W,YOR310C,YOR341W,YPL043W,YPL126W,YPL146C,YPL208W,YPL211W,YPL217C,YPL266W,YPR010C,YPR016C,YPR137W,YPR169W,YPR187W	MAK16,ECM1,NCL1,LSM2,MUM2,MAK5,RPB5,ENP1,SPB1,KRR1,RRP43,RSA4,NOP1,DBP10,LHP1,SUB2,NOP14,SAS10,DHH1,NHP2,NOP6,MAK21,RRP8,RRP1,ARX1,MSS116,BFR2,UTP4,NPL3,PUF6,NOP16,NUG1,UTP7,LCP5,GLC7,CHD1,SPB4,LOC1,CDC14,RPB9,NSA1,ROK1,POP6,RRP46,NOP7,UTP8,MTR3,NSR1,SDA1,NOP19,SBP1,CIC1,RRP4,RPF1,GAR1,UTP9,AIR1,UTP25,HCA4,MTR4,NET1,RPA12,MRT4,MAK11,RRP14,RAD27,EBP2,RPF2,SRP40,DRS1,SOF1,RIX7,RLP24,ACS2,CBF5,EMG1,NOP56,UTP13,UTP14,ERB1,UTP15,ECM16,RRB1,RRP5,TMA23,HAS1,RLP7,IMP4,NOP15,DBP2,KRE33,LSM7,NOP13,UBP10,RPA49,DBP6,NOG2,RCL1,NOP12,BRX1,PAP2,UTP23,DBP5,NOB1,BUD21,PNO1,DED1,RPB8,YTM1,NOP58,RPA190,NOP4,NAN1,NOP53,RKM1,NIP7,BMS1,DIM1,RPA135,TIF6,RRP9,JIP5,RPO26	4.79e-9	3.06e-6	nucleolus
Component	GO.0030684	89	159	4932	YAL025C,YAL035W,YAL059W,YBR247C,YBR267W,YCL054W,YCL059C,YDL014W,YDL031W,YDL148C,YDL153C,YDL213C,YDR060W,YDR083W,YDR087C,YDR091C,YDR101C,YDR299W,YDR324C,YDR496C,YER002W,YER006W,YER036C,YER082C,YER127W,YFL002C,YFR001W,YGL076C,YGL111W,YGL120C,YGL171W,YGR103W,YGR128C,YGR251W,YHR052W,YHR085W,YHR088W,YHR170W,YHR196W,YIL091C,YIR012W,YIR026C,YJL033W,YKL009W,YKL172W,YKR081C,YLL008W,YLL011W,YLL034C,YLR009W,YLR048W,YLR074C,YLR106C,YLR175W,YLR186W,YLR197W,YLR222C,YML093W,YMR049C,YMR093W,YMR128W,YMR229C,YMR290C,YNL002C,YNL075W,YNL110C,YNL132W,YNL175C,YNR038W,YNR053C,YOL010W,YOL041C,YOL077C,YOR004W,YOR046C,YOR056C,YOR078W,YOR145C,YOR272W,YOR310C,YPL043W,YPL126W,YPL169C,YPL211W,YPL217C,YPL226W,YPL266W,YPR016C,YPR137W	MAK16,FUN12,ECM1,ENP1,REI1,SPB1,KRR1,NOP1,DBP10,NOP14,SAS10,NOP6,MAK21,RRP8,RRP1,RLI1,ARX1,BFR2,UTP4,PUF6,NOP16,NUG1,ARB1,UTP7,LCP5,SPB4,LOC1,RPL7A,NSA1,PRP43,ROK1,NOP7,UTP8,NOP19,CIC1,IPI1,RPF1,NMD3,UTP9,UTP25,SQT1,YVH1,HCA4,MRT4,EBP2,RPF2,DRS1,SOF1,RIX7,RLP24,RPS0B,BUD20,MDN1,CBF5,EMG1,NOP56,UTP13,UTP14,ERB1,UTP15,ECM16,RRP5,HAS1,RLP7,IMP4,NOP15,KRE33,NOP13,DBP6,NOG2,RCL1,NOP12,BRX1,UTP23,DBP5,NOB1,BUD21,PNO1,YTM1,NOP58,NOP4,NAN1,MEX67,NIP7,BMS1,NEW1,DIM1,TIF6,RRP9	7.72e-8	2.47e-5	preribosome
Component	GO.0031981	214	529	4932	YAL025C,YAL043C,YAL059W,YAR007C,YBL023C,YBL024W,YBL026W,YBR057C,YBR142W,YBR154C,YBR198C,YBR231C,YBR247C,YBR253W,YBR279W,YCL016C,YCL029C,YCL054W,YCL059C,YCR035C,YCR072C,YDL002C,YDL005C,YDL014W,YDL031W,YDL051W,YDL076C,YDL084W,YDL140C,YDL147W,YDL148C,YDL150W,YDL153C,YDL160C,YDL208W,YDL213C,YDR060W,YDR083W,YDR087C,YDR101C,YDR167W,YDR176W,YDR190C,YDR194C,YDR195W,YDR228C,YDR299W,YDR324C,YDR392W,YDR432W,YDR496C,YEL032W,YER002W,YER006W,YER082C,YER088C,YER110C,YER127W,YER133W,YER164W,YFL002C,YFR001W,YFR028C,YFR037C,YGL070C,YGL097W,YGL111W,YGL171W,YGL207W,YGL213C,YGL244W,YGR002C,YGR030C,YGR095C,YGR103W,YGR116W,YGR128C,YGR158C,YGR159C,YGR245C,YGR251W,YGR275W,YHL034C,YHR041C,YHR052W,YHR069C,YHR085W,YHR088W,YHR089C,YHR167W,YHR170W,YHR196W,YHR197W,YIL079C,YIL091C,YIL106W,YIL126W,YIR008C,YJL011C,YJL033W,YJL050W,YJL074C,YJL076W,YJL140W,YJL164C,YJR046W,YJR063W,YJR132W,YKL009W,YKL018W,YKL021C,YKL082C,YKL113C,YKL172W,YKL186C,YKR002W,YKR029C,YKR081C,YKR092C,YLL008W,YLL011W,YLL034C,YLR009W,YLR052W,YLR086W,YLR106C,YLR153C,YLR175W,YLR186W,YLR197W,YLR222C,YLR321C,YLR347C,YLR401C,YLR418C,YLR455W,YML010W,YML085C,YML093W,YML127W,YMR033W,YMR044W,YMR049C,YMR091C,YMR093W,YMR117C,YMR128W,YMR131C,YMR229C,YMR236W,YMR269W,YMR277W,YMR290C,YMR307W,YMR308C,YNL002C,YNL059C,YNL075W,YNL085W,YNL110C,YNL112W,YNL132W,YNL147W,YNL175C,YNL182C,YNL186W,YNL189W,YNL216W,YNL248C,YNL309W,YNR038W,YNR053C,YOL004W,YOL005C,YOL010W,YOL012C,YOL041C,YOL077C,YOL115W,YOL126C,YOR004W,YOR046C,YOR056C,YOR074C,YOR078W,YOR116C,YOR145C,YOR151C,YOR204W,YOR224C,YOR272W,YOR310C,YOR341W,YOR352W,YPL001W,YPL043W,YPL082C,YPL126W,YPL127C,YPL129W,YPL146C,YPL169C,YPL208W,YPL211W,YPL217C,YPL235W,YPL266W,YPR010C,YPR016C,YPR135W,YPR137W,YPR162C,YPR169W,YPR187W	MAK16,PTA1,ECM1,RFA1,MCM2,NCL1,LSM2,MUM2,MAK5,RPB5,TAF5,SWC5,ENP1,SRB6,PAF1,DCC1,BIK1,SPB1,KRR1,RRP43,RSA4,NHP10,MED2,NOP1,DBP10,LHP1,RXT3,SUB2,RPO21,RPN5,NOP14,RPC53,SAS10,DHH1,NHP2,NOP6,MAK21,RRP8,RRP1,ARX1,TAF10,NGG1,RVB1,MSS116,REF2,PCF11,BFR2,UTP4,SPT3,NPL3,PUF6,MCM3,NOP16,NUG1,UTP7,DOT6,KAP123,LCP5,GLC7,CHD1,SPB4,LOC1,CDC14,RSC8,RPB9,SRM1,NSA1,ROK1,SPT16,SKI8,RTF1,SWC4,POP6,RRP46,NOP7,SPT6,UTP8,MTR3,NSR1,SDA1,NOP19,RTT102,SBP1,SRB2,CIC1,RRP4,IPI1,RPF1,GAR1,THP2,NMD3,UTP9,RIX1,AIR1,UTP25,MOB1,STH1,PRI1,RPC17,HCA4,MTR4,SMC3,NET1,RPB4,TPK1,TAH11,RPA12,NMD5,MRT4,SWD2,MAK11,RRP14,RAD27,EBP2,MTR2,PAP1,SET3,RPF2,SRP40,DRS1,SOF1,RIX7,RLP24,IES3,SMC4,MDN1,ACS2,CBF5,EMG1,NOP56,UTP13,SFH1,KAP95,DUS3,CDC73,PDP3,SPT5,TUB1,UTP14,RSC9,ARP9,IOC4,ERB1,NPL6,UTP15,SPC24,ECM16,RRB1,RRP5,TAF9,TMA23,FCP1,HAS1,GAS1,PSE1,RLP7,ARP5,IMP4,MKT1,NOP15,DBP2,KRE33,LSM7,NOP13,IPI3,UBP10,SRP1,RAP1,RPA49,STB1,DBP6,NOG2,SIN3,RPB11,RCL1,HTZ1,NOP12,BRX1,PAP2,MDH2,UTP23,DBP5,NOB1,CDC21,BUD21,RPO31,PNO1,RPB2,DED1,RPB8,YTM1,NOP58,RPA190,TFB6,HAT1,NOP4,MOT1,NAN1,HHO1,TAF14,NOP53,MEX67,RKM1,NIP7,BMS1,RVB2,DIM1,RPA135,TIF6,CTF4,RRP9,ORC4,JIP5,RPO26	1.79e-7	3.82e-5	nuclear lumen
Component	GO.0030687	49	72	4932	YAL025C,YAL035W,YAL059W,YBR267W,YCL054W,YDL031W,YDL213C,YDR060W,YDR083W,YDR087C,YDR091C,YDR101C,YDR496C,YER002W,YER006W,YER036C,YFR001W,YGL076C,YGL111W,YGR103W,YHR052W,YHR085W,YHR088W,YHR170W,YIR012W,YIR026C,YKL009W,YKL172W,YKR081C,YLL008W,YLL034C,YLR009W,YLR074C,YLR106C,YMR049C,YMR290C,YNL002C,YNL110C,YNR038W,YNR053C,YOL041C,YOL077C,YOR046C,YOR272W,YPL043W,YPL169C,YPL211W,YPL226W,YPR016C	MAK16,FUN12,ECM1,REI1,SPB1,DBP10,NOP6,MAK21,RRP8,RRP1,RLI1,ARX1,PUF6,NOP16,NUG1,ARB1,LOC1,RPL7A,NSA1,NOP7,CIC1,IPI1,RPF1,NMD3,SQT1,YVH1,MRT4,EBP2,RPF2,DRS1,RIX7,RLP24,BUD20,MDN1,ERB1,HAS1,RLP7,NOP15,DBP6,NOG2,NOP12,BRX1,DBP5,YTM1,NOP4,MEX67,NIP7,NEW1,TIF6	1.57e-6	2.5e-4	preribosome, large subunit precursor
Component	GO.0032991	431	1309	4932	YAL023C,YAL025C,YAL032C,YAL035W,YAL036C,YAL043C,YAL059W,YAR002W,YAR007C,YBL016W,YBL023C,YBL026W,YBL046W,YBL068W,YBR031W,YBR057C,YBR079C,YBR088C,YBR112C,YBR123C,YBR126C,YBR137W,YBR143C,YBR154C,YBR160W,YBR171W,YBR198C,YBR215W,YBR231C,YBR234C,YBR236C,YBR247C,YBR253W,YBR267W,YBR279W,YBR283C,YCL011C,YCL016C,YCL029C,YCL037C,YCL045C,YCL054W,YCL059C,YCR002C,YCR009C,YCR035C,YCR046C,YCR093W,YDL002C,YDL005C,YDL014W,YDL031W,YDL040C,YDL043C,YDL053C,YDL067C,YDL076C,YDL081C,YDL084W,YDL092W,YDL095W,YDL097C,YDL100C,YDL130W,YDL134C,YDL140C,YDL143W,YDL145C,YDL147W,YDL148C,YDL150W,YDL153C,YDL160C,YDL190C,YDL201W,YDL208W,YDL209C,YDL213C,YDL229W,YDR060W,YDR083W,YDR087C,YDR089W,YDR091C,YDR101C,YDR153C,YDR165W,YDR167W,YDR172W,YDR175C,YDR176W,YDR190C,YDR195W,YDR211W,YDR212W,YDR221W,YDR228C,YDR245W,YDR246W,YDR267C,YDR299W,YDR324C,YDR328C,YDR347W,YDR383C,YDR390C,YDR392W,YDR427W,YDR429C,YDR432W,YDR434W,YDR496C,YDR502C,YEL002C,YEL027W,YEL032W,YEL037C,YER002W,YER006W,YER019C-A,YER021W,YER025W,YER036C,YER070W,YER082C,YER088C,YER110C,YER125W,YER127W,YER133W,YER164W,YER166W,YER176W,YFL002C,YFL022C,YFR001W,YFR003C,YFR009W,YFR028C,YFR037C,YGL005C,YGL022W,YGL038C,YGL049C,YGL058W,YGL070C,YGL076C,YGL099W,YGL111W,YGL115W,YGL120C,YGL130W,YGL137W,YGL171W,YGL172W,YGL173C,YGL195W,YGL206C,YGL207W,YGL213C,YGL244W,YGL245W,YGR002C,YGR030C,YGR034W,YGR054W,YGR078C,YGR082W,YGR095C,YGR103W,YGR116W,YGR128C,YGR158C,YGR162W,YGR178C,YGR215W,YGR251W,YGR262C,YGR264C,YGR275W,YHL011C,YHL034C,YHR001W-A,YHR013C,YHR027C,YHR041C,YHR052W,YHR069C,YHR081W,YHR083W,YHR085W,YHR088W,YHR089C,YHR098C,YHR108W,YHR167W,YHR170W,YHR196W,YHR197W,YIL038C,YIL075C,YIL076W,YIL079C,YIL091C,YIL105C,YIL109C,YIL115C,YIL126W,YIL137C,YIR008C,YIR012W,YIR026C,YJL002C,YJL008C,YJL011C,YJL014W,YJL033W,YJL050W,YJL074C,YJL076W,YJL111W,YJL125C,YJL128C,YJL140W,YJL164C,YJL183W,YJR007W,YJR046W,YJR063W,YJR064W,YJR068W,YJR076C,YJR086W,YJR113C,YJR125C,YJR143C,YKL002W,YKL009W,YKL013C,YKL018W,YKL019W,YKL112W,YKL154W,YKL172W,YKL181W,YKL182W,YKL186C,YKL190W,YKL204W,YKL206C,YKL212W,YKR002W,YKR006C,YKR026C,YKR029C,YKR065C,YKR068C,YKR081C,YKR082W,YLL008W,YLL011W,YLL034C,YLL036C,YLR009W,YLR048W,YLR052W,YLR060W,YLR061W,YLR074C,YLR086W,YLR106C,YLR119W,YLR150W,YLR175W,YLR186W,YLR197W,YLR208W,YLR222C,YLR249W,YLR268W,YLR275W,YLR291C,YLR319C,YLR321C,YLR330W,YLR342W,YLR347C,YLR367W,YLR370C,YLR384C,YLR406C,YLR418C,YLR421C,YLR447C,YLR455W,YML010W,YML017W,YML036W,YML055W,YML085C,YML093W,YML101C,YML105C,YML115C,YML117W,YML127W,YMR012W,YMR022W,YMR033W,YMR044W,YMR049C,YMR058W,YMR091C,YMR093W,YMR109W,YMR117C,YMR125W,YMR128W,YMR158W,YMR229C,YMR236W,YMR237W,YMR246W,YMR261C,YMR277W,YMR290C,YMR296C,YMR309C,YNL002C,YNL014W,YNL016W,YNL059C,YNL072W,YNL075W,YNL085W,YNL110C,YNL118C,YNL132W,YNL147W,YNL153C,YNL175C,YNL182C,YNL189W,YNL216W,YNL248C,YNL251C,YNL271C,YNL288W,YNL290W,YNL306W,YNL309W,YNL323W,YNR017W,YNR037C,YNR038W,YNR049C,YNR053C,YOL004W,YOL005C,YOL010W,YOL012C,YOL039W,YOL041C,YOL077C,YOL108C,YOL115W,YOL124C,YOL143C,YOR004W,YOR046C,YOR056C,YOR078W,YOR115C,YOR116C,YOR132W,YOR145C,YOR151C,YOR157C,YOR164C,YOR204W,YOR212W,YOR224C,YOR254C,YOR260W,YOR261C,YOR270C,YOR272W,YOR303W,YOR310C,YOR341W,YOR352W,YOR361C,YOR369C,YPL001W,YPL037C,YPL043W,YPL048W,YPL050C,YPL063W,YPL086C,YPL094C,YPL098C,YPL099C,YPL120W,YPL126W,YPL127C,YPL129W,YPL169C,YPL178W,YPL211W,YPL217C,YPL218W,YPL226W,YPL231W,YPL235W,YPL237W,YPL266W,YPR010C,YPR016C,YPR036W,YPR051W,YPR072W,YPR088C,YPR108W,YPR135W,YPR137W,YPR162C,YPR163C,YPR165W,YPR181C,YPR187W	PMT2,MAK16,PRP45,FUN12,RBG1,PTA1,ECM1,NUP60,RFA1,FUS3,MCM2,LSM2,PSY4,PRS4,RPL4A,MUM2,RPG1,POL30,CYC8,TFC1,TPS1,YBR137W,SUP45,RPB5,CDC28,SEC66,TAF5,HPC2,SWC5,ARC40,ABD1,ENP1,SRB6,REI1,PAF1,SSH1,GBP2,DCC1,BIK1,SRO9,EMC1,SPB1,KRR1,CDC10,RVS161,RRP43,IMG1,CDC39,NHP10,MED2,NOP1,DBP10,NAT1,PRP11,PBP4,COX9,RXT3,RPP1A,SUB2,SRP14,PMT1,RPN6,GET3,RPP1B,PPH21,RPO21,CCT4,COP1,RPN5,NOP14,RPC53,SAS10,DHH1,UFD2,TRM8,NHP2,CWC2,NOP6,SSB1,MAK21,RRP8,RRP1,VTC5,RLI1,ARX1,ENT5,TRM82,TAF10,SUP35,RSM24,NGG1,RVB1,REF2,GCD6,TCP1,GTB1,PCF11,MNN10,TRS23,CIA1,BFR2,UTP4,SKP1,MRP1,NKP1,UBA2,SPT3,RPN9,TIF35,NPL3,GPI17,PUF6,SAM2,WBP1,VMA3,MCM3,RAD23,NOP16,NUG1,SBH2,RPN3,GCD11,ARB1,RNR1,UTP7,DOT6,KAP123,RSP5,LCP5,GLC7,CHD1,DNF1,ECM32,SPB4,FRS2,LOC1,YPI1,GCN20,CDC14,RSC8,COG7,STT3,OCH1,TIF4632,RAD6,RPB9,RPL7A,LSG1,NSA1,SNF4,PRP43,CEG1,SEC27,ROK1,NUP49,XRN1,GCN1,CHC1,SPT16,SKI8,RTF1,GUS1,SWC4,POP6,RPL26B,YGR054W,PAC10,TOM20,RRP46,NOP7,SPT6,UTP8,MTR3,TIF4631,PBP1,RSM27,NOP19,BUD32,MES1,RTT102,PRS3,SBP1,QCR10,ARD1,RPN1,SRB2,CIC1,RRP4,LRP1,SAM35,IPI1,RPF1,GAR1,SFB3,GGA2,THP2,NMD3,UTP9,RIX1,NOT3,RPN2,SEC28,AIR1,UTP25,SLM1,SEC24,NUP159,STH1,TMA108,PRI1,SQT1,YVH1,OST1,CCT8,RPC17,CCT3,HCA4,MTR4,SMC3,NET1,CCT7,GCD14,PBS2,RPB4,TPK1,MNN11,SUI2,TAH11,RPA12,CCT5,RFC2,CDC11,STE18,RSM7,ENT3,PMT4,DID4,MRT4,ARC19,SWD2,RAM2,ABF1,SRP102,EBP2,PRS1,FAS1,MTR2,CNB1,EAP1,ADD66,SAC1,PAP1,MRPL13,GCN3,SET3,PAM17,BET3,RPF2,NUP133,DRS1,SOF1,RIX7,PRP19,RLP24,RPS0B,IES3,FRS1,RPL22A,BUD20,SMC4,MDN1,SRN2,STM1,CBF5,EMG1,NOP56,SEC13,UTP13,YEF3,SEC22,SMD2,GCD7,BUD6,SFH1,CHS5,FKS1,KAP95,RPS22B,ARC18,IKI3,RPL31B,CDC73,RPN13,VMA6,PDP3,SPT5,PSP2,CGI121,SPC2,TUB1,UTP14,CUE4,SEC65,VAN1,NAB6,RSC9,CLU1,UBC7,ARP9,IOC4,ERB1,FET3,NPL6,UTP15,MYO5,SPC24,STO1,ECM16,MRPS8,RRP5,TAF9,BCH1,FAA4,TPS3,FCP1,HAS1,LCB1,NIP1,RLP7,HEF3,PUB1,ARP5,RNH201,IMP4,MKT1,NOP15,DCP2,KRE33,LSM7,GIM3,NOP13,IPI3,SRP1,RAP1,RPA49,NRD1,BNI1,CAF40,RFC3,MRPS18,STB1,LEM3,TIM23,RSM19,DBP6,MSO1,NOG2,SIN3,RPB11,RCL1,HTZ1,RPP2A,NOP12,BRX1,INO4,PAP2,TRM11,RIB4,UTP23,DBP5,NOB1,BUD21,TRS33,RPO31,VPS17,PNO1,RPB2,PUP1,GET4,DED1,STE4,RPB8,SEC63,GCD1,RPN8,VPH1,YTM1,CPA1,NOP58,RPA190,TFB6,PRT1,RPS12,HAT1,EGD1,NOP4,CAM1,MNN9,TIM50,ELP3,SEC62,MGR2,INA17,VPS30,NAN1,HHO1,TAF14,MEX67,CBC2,NIP7,BMS1,SAR1,NEW1,FAS2,RVB2,SUI3,DIM1,RPA135,TIF6,VMA13,MAK3,NOT5,SRP54,RPN7,CTF4,RRP9,ORC4,TIF3,RHO1,SEC23,RPO26	1.12e-5	0.0014	protein-containing complex
Component	GO.1990904	180	466	4932	YAL025C,YAL032C,YAL035W,YAL036C,YAL059W,YBL016W,YBL026W,YBR031W,YBR079C,YBR143C,YBR160W,YBR247C,YBR267W,YCL011C,YCL037C,YCL054W,YCL059C,YCR046C,YCR093W,YDL014W,YDL031W,YDL043C,YDL053C,YDL081C,YDL084W,YDL092W,YDL130W,YDL134C,YDL140C,YDL148C,YDL153C,YDL160C,YDL208W,YDL209C,YDL213C,YDL229W,YDR060W,YDR083W,YDR087C,YDR091C,YDR101C,YDR172W,YDR175C,YDR299W,YDR324C,YDR347W,YDR429C,YDR432W,YDR496C,YDR502C,YER002W,YER006W,YER025W,YER036C,YER082C,YER110C,YER127W,YER176W,YFL002C,YFR001W,YFR009W,YGL049C,YGL076C,YGL099W,YGL111W,YGL120C,YGL171W,YGL173C,YGL195W,YGL245W,YGR030C,YGR034W,YGR054W,YGR078C,YGR103W,YGR128C,YGR162W,YGR178C,YGR215W,YGR251W,YHL034C,YHR052W,YHR085W,YHR088W,YHR089C,YHR170W,YHR196W,YIL038C,YIL091C,YIR012W,YIR026C,YJL033W,YJL128C,YJL140W,YJR007W,YJR113C,YKL009W,YKL172W,YKL181W,YKL204W,YKR006C,YKR081C,YLL008W,YLL011W,YLL034C,YLL036C,YLR009W,YLR048W,YLR061W,YLR074C,YLR106C,YLR150W,YLR175W,YLR186W,YLR197W,YLR222C,YLR249W,YLR275W,YLR367W,YLR406C,YML017W,YML093W,YML105C,YML117W,YMR012W,YMR049C,YMR093W,YMR125W,YMR128W,YMR158W,YMR229C,YMR246W,YMR290C,YMR309C,YNL002C,YNL014W,YNL016W,YNL075W,YNL085W,YNL110C,YNL118C,YNL132W,YNL147W,YNL175C,YNL288W,YNL306W,YNR037C,YNR038W,YNR053C,YOL010W,YOL039W,YOL041C,YOL077C,YOR004W,YOR046C,YOR056C,YOR078W,YOR145C,YOR151C,YOR204W,YOR272W,YOR303W,YOR310C,YOR361C,YOR369C,YPL043W,YPL048W,YPL126W,YPL169C,YPL178W,YPL211W,YPL217C,YPL226W,YPL237W,YPL266W,YPR016C,YPR072W,YPR088C,YPR137W,YPR163C	MAK16,PRP45,FUN12,RBG1,ECM1,FUS3,LSM2,RPL4A,RPG1,SUP45,CDC28,ENP1,REI1,GBP2,SRO9,SPB1,KRR1,IMG1,CDC39,NOP1,DBP10,PRP11,PBP4,RPP1A,SUB2,SRP14,RPP1B,PPH21,RPO21,NOP14,SAS10,DHH1,NHP2,CWC2,NOP6,SSB1,MAK21,RRP8,RRP1,RLI1,ARX1,SUP35,RSM24,BFR2,UTP4,MRP1,TIF35,NPL3,PUF6,SAM2,NOP16,NUG1,GCD11,ARB1,UTP7,KAP123,LCP5,ECM32,SPB4,LOC1,GCN20,TIF4632,RPL7A,LSG1,NSA1,PRP43,ROK1,XRN1,GCN1,GUS1,POP6,RPL26B,YGR054W,PAC10,NOP7,UTP8,TIF4631,PBP1,RSM27,NOP19,SBP1,CIC1,IPI1,RPF1,GAR1,NMD3,UTP9,NOT3,UTP25,SQT1,YVH1,HCA4,PBS2,RPB4,SUI2,RSM7,MRT4,EBP2,PRS1,EAP1,MRPL13,RPF2,DRS1,SOF1,RIX7,PRP19,RLP24,RPS0B,RPL22A,BUD20,MDN1,STM1,CBF5,EMG1,NOP56,UTP13,YEF3,SMD2,RPS22B,RPL31B,PSP2,UTP14,SEC65,NAB6,CLU1,ERB1,UTP15,STO1,ECM16,MRPS8,RRP5,FAA4,HAS1,NIP1,RLP7,HEF3,PUB1,IMP4,MKT1,NOP15,DCP2,KRE33,LSM7,NOP13,CAF40,MRPS18,RSM19,DBP6,NOG2,RCL1,RPP2A,NOP12,BRX1,UTP23,DBP5,NOB1,BUD21,PNO1,RPB2,DED1,YTM1,CPA1,NOP58,PRT1,RPS12,NOP4,CAM1,NAN1,MEX67,CBC2,NIP7,BMS1,NEW1,SUI3,DIM1,TIF6,NOT5,SRP54,RRP9,TIF3	2.55e-5	0.0027	ribonucleoprotein complex
